id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2736374075,965,83,2,79,51,36tr17foeaf9ejjmt2txuoy3y,0,28.9,76.4,2024-10-20T12:52:59.998Z,2024-10-20T12:53:04Z,5298716191,399,1vpy4utdaxo6zs2enj4tphejt,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374119,524,43,2,79,52,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:53:00.524Z,2024-10-20T12:59:25Z,5298716043,286,0,5298716115,233,966,5298716041,56,Center,5298742999,144,50,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374093,966,83,2,79,52,36tr17foeaf9ejjmt2txuoy3y,0,31.9,70.6,2024-10-20T12:53:00.525Z,2024-10-20T12:59:27Z,5298742935,399,1vpy4utdaxo6zs2enj4tphejt,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374125,525,1,2,79,53,8l30dsub3sutr6j3ruvk650xc,0,67,31.5,2024-10-20T12:53:02.158Z,2024-10-20T12:53:03Z,5298716093,233,967,5298716099,286,,5298716061,213,3.57,5298716055,140,63.3,5298716053,56,Center,5298716057,141,28.9,5298716059,212,4.3,5298716091,236,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374123,967,74,2,79,53,36tr17foeaf9ejjmt2txuoy3y,1,29.3,76.6,2024-10-20T12:53:02.159Z,2024-10-20T12:53:03Z,5298716049,56,Back,5298716051,285,,5298716127,233,525,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374169,969,49,2,79,54,36tr17foeaf9ejjmt2txuoy3y,1,31.5,70.7,2024-10-20T12:53:02.392Z,2024-10-20T12:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374165,968,1,2,79,54,36tr17foeaf9ejjmt2txuoy3y,1,29.8,77.2,2024-10-20T12:53:03.070Z,2024-10-20T12:53:05Z,5298716299,213,2.37,5298716291,56,Back,5298716297,212,11.8,5298716293,140,21.8,5298716295,141,89.3,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374235,970,1,2,79,58,36tr17foeaf9ejjmt2txuoy3y,1,21.8,89.6,2024-10-20T12:53:06.814Z,2024-10-20T12:53:09Z,5298716605,212,14.6,5298716603,141,83.8,5298716607,213,3.41,5298716599,56,Back,5298716601,140,8.4,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374327,971,1,2,80,0,36tr17foeaf9ejjmt2txuoy3y,1,9.8,83.9,2024-10-20T12:53:09.182Z,2024-10-20T12:53:13Z,5298717071,141,59.6,5298717067,56,Back,5298717069,140,7.0,5298717075,213,4.54,5298717073,212,16.8,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374455,972,1,2,80,8,36tr17foeaf9ejjmt2txuoy3y,1,12.7,54.8,2024-10-20T12:53:16.878Z,2024-10-20T12:53:20Z,5298717669,213,1.67,5298717667,212,13.0,5298717657,140,11.5,5298717653,56,Back,5298717663,141,73.9,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374489,973,1,2,80,12,36tr17foeaf9ejjmt2txuoy3y,0,9.9,84.8,2024-10-20T12:53:20.605Z,2024-10-20T23:18:17Z,5298717803,212,28.0,5298717795,140,36.4,5298746385,155,,5298717799,141,89.3,5298717791,56,Back,5298717807,213,0.11,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736380083,1025,43,2,80,14,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:53:22.386Z,2024-10-20T23:18:13Z,5298748381,233,526,5298748323,56,Back,5301815601,144,50,5298748327,286,0,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374483,526,8,2,80,14,8l30dsub3sutr6j3ruvk650xc,1,59.1,9.6,2024-10-20T12:53:22.387Z,2024-10-20T23:18:19Z,5301815889,384,,5298717781,56,Right,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374515,527,49,2,80,16,8l30dsub3sutr6j3ruvk650xc,1,62.8,4.9,2024-10-20T12:53:24.356Z,2024-10-20T12:53:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374539,528,1,2,80,16,8l30dsub3sutr6j3ruvk650xc,1,62.8,4.9,2024-10-20T12:53:24.435Z,2024-10-20T12:53:25Z,5298718077,56,Right,5298718079,140,58.2,5298718081,141,16.2,5298718085,213,2.13,5298718083,212,9.1,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374551,529,1,2,80,17,8l30dsub3sutr6j3ruvk650xc,1,58.2,16.2,2024-10-20T12:53:25.620Z,2024-10-20T12:53:27Z,5298718147,56,Right,5298718159,212,8.0,5298718151,140,52.8,5298718155,141,7.9,5298718163,213,3.92,,,,,,,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374581,530,1,2,80,18,8l30dsub3sutr6j3ruvk650xc,1,52.8,7.9,2024-10-20T12:53:27.045Z,2024-10-20T12:53:28Z,5298718291,140,57.6,5298718289,56,Right,5298718297,213,0.96,5298718293,141,18.6,5298718295,212,8.9,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374589,531,1,2,80,20,8l30dsub3sutr6j3ruvk650xc,0,58.9,20.3,2024-10-20T12:53:28.532Z,2024-10-20T12:53:29Z,5298718333,141,11.1,5298718341,213,5.62,5298718329,56,Right,5298718331,140,66.6,5298718337,212,10.2,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374625,974,8,2,80,22,36tr17foeaf9ejjmt2txuoy3y,1,31.8,74.7,2024-10-20T12:53:30.845Z,2024-10-20T23:18:38Z,5298718497,56,Back,5301816949,385,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374693,532,1,2,80,23,8l30dsub3sutr6j3ruvk650xc,1,69.1,20.9,2024-10-20T12:53:31.636Z,2024-10-20T12:53:34Z,5298718853,56,Right,5298718855,140,74.0,5298718861,213,5.22,5298718857,141,7.4,5298718859,212,10.5,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374713,533,1,2,80,26,8l30dsub3sutr6j3ruvk650xc,0,78.4,7.6,2024-10-20T12:53:34.676Z,2024-10-20T23:18:49Z,5298718997,213,0.78,5301817331,224,,5298718975,2,,5298718995,212,6.1,5298718987,140,82.5,5298718991,141,13.9,5298718983,56,Right,5301817333,20,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374717,975,61,2,80,27,36tr17foeaf9ejjmt2txuoy3y,1,14.2,83.6,2024-10-20T12:53:35.647Z,2024-10-20T13:00:47Z,5298718999,56,Back,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374739,976,49,2,80,29,36tr17foeaf9ejjmt2txuoy3y,1,8.7,69.4,2024-10-20T12:53:37.296Z,2024-10-20T12:53:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374771,977,1,2,80,29,36tr17foeaf9ejjmt2txuoy3y,1,8.7,69.4,2024-10-20T12:53:37.310Z,2024-10-20T12:53:38Z,5298719245,140,10.6,5298719243,56,Back,5298719247,141,73.6,5298719251,213,0.96,5298719249,212,3.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374791,978,1,2,80,30,36tr17foeaf9ejjmt2txuoy3y,1,10.6,73.8,2024-10-20T12:53:38.414Z,2024-10-20T12:53:39Z,5298719333,213,1.86,5298719329,141,85.7,5298719327,140,8.3,5298719331,212,8.4,5298719325,56,Back,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374781,534,43,2,80,30,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:53:38.803Z,2024-10-20T23:19:05Z,5301817951,144,83,5298719551,399,c6k1w8sothxmc08dbhqjzp1w5,,,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374817,979,1,2,80,31,36tr17foeaf9ejjmt2txuoy3y,0,8.7,86.1,2024-10-20T12:53:40.230Z,2024-10-20T23:19:06Z,5298719445,140,27.6,5298719443,56,Back,5298719451,213,0.49,5298719449,212,22.5,5298719447,141,100.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374831,535,5,2,80,32,8l30dsub3sutr6j3ruvk650xc,1,72.8,-0.8,2024-10-20T12:53:40.385Z,2024-10-20T13:02:38Z,5298719539,56,Right,5298719541,347,,5298719575,233,980,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374821,980,5,2,80,32,36tr17foeaf9ejjmt2txuoy3y,0,27.2,100.8,2024-10-20T12:53:40.385Z,2024-10-20T12:53:44Z,5298719469,347,,5298719467,56,Back,5298719605,233,535,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736374985,536,1,2,80,41,8l30dsub3sutr6j3ruvk650xc,1,72.5,0,2024-10-20T12:53:49.619Z,2024-10-20T23:19:20Z,5298720335,56,Right,5298720333,107,,5298720337,140,61.0,5298720343,212,14.0,5298720345,213,2.61,5298720341,141,8.5,5301818411,189,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375013,537,1,2,80,43,8l30dsub3sutr6j3ruvk650xc,1,61,8.5,2024-10-20T12:53:51.348Z,2024-10-20T12:53:53Z,5298720493,212,7.9,5298720495,213,5.95,5298720487,56,Right,5298720491,141,4.7,5298720489,140,68.1,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375021,538,1,2,80,45,8l30dsub3sutr6j3ruvk650xc,1,68.1,4.7,2024-10-20T12:53:53.316Z,2024-10-20T12:53:54Z,5298720535,212,8.8,5298720533,141,17.3,5298720537,213,1.82,5298720531,140,66.0,5298720529,56,Right,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375049,539,1,2,80,46,8l30dsub3sutr6j3ruvk650xc,1,65.3,19.8,2024-10-20T12:53:55.084Z,2024-10-20T23:19:27Z,5298720679,56,Right,5298720681,140,54.4,5298720683,141,16.2,5298720685,212,11.7,5298720687,213,3.35,,,,,,,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375101,540,1,2,80,47,8l30dsub3sutr6j3ruvk650xc,1,53.5,17.1,2024-10-20T12:53:55.684Z,2024-10-20T12:53:59Z,5298720925,141,53.0,5298720923,140,53.8,5298720927,212,24.4,5298720929,213,1.56,5298720921,56,Center,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375149,541,1,2,80,50,8l30dsub3sutr6j3ruvk650xc,1,53.7,53.1,2024-10-20T12:53:58.884Z,2024-10-20T12:54:01Z,5298721151,140,50.7,5298721149,56,Center,5298721153,141,78.7,5298721155,212,17.7,5298721157,213,1.75,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375193,542,1,2,80,53,8l30dsub3sutr6j3ruvk650xc,1,51.9,80,2024-10-20T12:54:01.476Z,2024-10-20T12:54:03Z,5298721367,140,63.4,5298721369,141,91.5,5298721365,56,Left,5298721371,212,14.4,5298721375,213,0.57,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375213,543,1,2,80,55,8l30dsub3sutr6j3ruvk650xc,1,61.3,91.8,2024-10-20T12:54:03.412Z,2024-10-20T12:54:05Z,5298721509,213,3.40,5298721501,56,Back,5298721507,212,20.6,5298721503,140,42.3,5298721505,141,84.2,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375239,544,1,2,80,56,8l30dsub3sutr6j3ruvk650xc,1,42.3,84.1,2024-10-20T12:54:04.868Z,2024-10-20T12:54:06Z,5298721693,213,0.34,5298721687,140,56.1,5298721689,141,91.7,5298721691,212,15.4,5298721685,56,Left,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375265,545,1,2,80,57,8l30dsub3sutr6j3ruvk650xc,1,56.8,92,2024-10-20T12:54:06.260Z,2024-10-20T12:54:08Z,5298721823,140,69.5,5298721825,141,94.4,5298721829,213,0.12,5298721821,56,Left,5298721827,212,13.4,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375323,546,1,2,80,59,8l30dsub3sutr6j3ruvk650xc,1,68.5,94.2,2024-10-20T12:54:08.132Z,2024-10-20T12:54:12Z,5298722145,140,47.8,5298722143,56,Back,5298722147,141,87.2,5298722151,213,3.36,5298722149,212,22.3,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375363,547,1,2,81,3,8l30dsub3sutr6j3ruvk650xc,1,47.7,86.6,2024-10-20T12:54:11.380Z,2024-10-20T12:54:14Z,5298722397,56,Back,5298722399,140,22.9,5298722407,1,,5298722405,213,3.77,5298722403,212,32.3,5298722401,141,58.5,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375413,548,1,2,81,6,8l30dsub3sutr6j3ruvk650xc,1,22.9,58.5,2024-10-20T12:54:14.403Z,2024-10-20T12:54:19Z,5298722703,140,31.9,5298722713,213,5.15,5298722707,141,29.1,5298722699,56,Back,5298722711,212,22.1,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375455,549,1,2,81,11,8l30dsub3sutr6j3ruvk650xc,1,36.9,18.9,2024-10-20T12:54:19.684Z,2024-10-20T12:54:23Z,5298722973,213,5.76,5298722969,141,3.5,5298722967,140,54.2,5298722971,212,21.0,5298722965,56,Right,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375465,981,43,2,81,13,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:54:22.158Z,2024-10-20T12:54:26Z,5298722997,56,Back,5298722999,285,0,5298723113,144,7,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375461,550,4,2,81,15,8l30dsub3sutr6j3ruvk650xc,1,60.4,2.6,2024-10-20T12:54:23.669Z,2024-10-20T13:02:09Z,5298723009,286,,5298723001,13,,5298723007,265,,5298723065,233,982,5298723005,152,,5298723003,56,Right,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736375469,982,4,2,81,15,36tr17foeaf9ejjmt2txuoy3y,0,39.6,97.4,2024-10-20T12:54:23.670Z,2024-10-20T13:02:10Z,5298723025,56,Back,5298723023,13,,5298723029,265,,5298723027,152,,5298723083,233,550,5298723031,285,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376143,983,18,2,82,4,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:55:12.999Z,2024-10-20T12:55:13Z,5298726599,42,,5298726683,55,984,5298726601,44,Forward,5298726603,59,16,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376155,984,19,2,82,4,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:55:13Z,2024-10-20T12:55:14Z,5298726653,44,Midfielder,5298726655,55,983,5298726639,42,,5298726643,145,7,5298726645,59,20,5298726649,293,5,5298726647,292,7,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376457,551,1,2,82,22,8l30dsub3sutr6j3ruvk650xc,1,48.3,4,2024-10-20T12:55:31.251Z,2024-10-20T12:55:35Z,5298728301,140,38.7,5298728307,213,2.00,5298728299,56,Back,5298728297,152,,5298728295,5,,5298728303,141,36.3,5298728305,212,24.2,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376505,552,1,2,82,27,8l30dsub3sutr6j3ruvk650xc,1,38.7,36.1,2024-10-20T12:55:35.460Z,2024-10-20T12:55:38Z,5298728505,141,14.9,5298728503,140,43.0,5298728509,213,5.02,5298728507,212,15.1,5298728501,56,Back,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376529,553,1,2,82,30,8l30dsub3sutr6j3ruvk650xc,1,45.5,11.1,2024-10-20T12:55:38.372Z,2024-10-20T12:55:40Z,5298728645,140,65.3,5298728643,56,Right,5298728651,213,6.04,5298728649,212,21.4,5298728647,141,3.4,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376549,554,1,2,82,32,8l30dsub3sutr6j3ruvk650xc,0,65.3,3.4,2024-10-20T12:55:40.565Z,2024-10-20T12:55:42Z,5298728761,213,0.27,5298728759,212,13.9,5298728757,141,8.8,5298728755,140,78.1,5298728753,56,Right,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376573,986,49,2,82,33,36tr17foeaf9ejjmt2txuoy3y,1,19.1,91.2,2024-10-20T12:55:41.416Z,2024-10-20T13:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376569,985,1,2,82,34,36tr17foeaf9ejjmt2txuoy3y,1,16.8,90.3,2024-10-20T12:55:42.814Z,2024-10-20T12:55:44Z,5298728867,141,63.4,5298728869,212,22.8,5298728871,213,4.07,5298728863,56,Back,5298728865,140,3.8,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376611,987,1,2,82,37,36tr17foeaf9ejjmt2txuoy3y,0,3.8,63.4,2024-10-20T12:55:45.741Z,2024-10-20T12:55:46Z,5298729077,141,100.0,5298729073,140,37.2,5298729081,212,43.8,5298729085,213,0.64,5298729065,157,,5298729067,56,Back,5298729089,1,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376625,555,5,2,82,38,8l30dsub3sutr6j3ruvk650xc,1,65.2,-1.8,2024-10-20T12:55:46.545Z,2024-10-20T13:02:39Z,5298729151,233,988,5298729133,347,,5298729131,56,Right,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376619,988,5,2,82,38,36tr17foeaf9ejjmt2txuoy3y,0,34.8,101.8,2024-10-20T12:55:46.545Z,2024-10-20T12:55:49Z,5298729171,233,555,5298729097,347,,5298729095,56,Back,,,,,,,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376735,556,1,2,82,44,8l30dsub3sutr6j3ruvk650xc,1,71.3,0,2024-10-20T12:55:52.388Z,2024-10-20T12:55:54Z,5298729741,140,55.8,5298729737,107,,5298729739,56,Right,5298729743,141,9.7,5298729745,212,17.9,5298729747,213,2.72,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376801,557,1,2,82,46,8l30dsub3sutr6j3ruvk650xc,1,55.3,9.2,2024-10-20T12:55:54.612Z,2024-10-20T12:56:00Z,5298730089,213,2.28,5298730087,212,27.3,5298730085,141,39.8,5298730083,140,38.4,5298730081,56,Back,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376851,558,1,2,82,51,8l30dsub3sutr6j3ruvk650xc,1,37.1,35.2,2024-10-20T12:55:59.972Z,2024-10-20T12:56:04Z,5298730383,213,5.00,5298730377,140,41.8,5298730379,141,10.7,5298730375,56,Back,5298730381,212,17.4,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376871,559,1,2,82,55,8l30dsub3sutr6j3ruvk650xc,1,41.8,10.7,2024-10-20T12:56:03.940Z,2024-10-20T12:56:06Z,5298730487,140,58.9,5298730491,212,18.5,5298730489,141,4.3,5298730485,56,Right,5298730493,213,6.05,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376911,560,1,2,82,57,8l30dsub3sutr6j3ruvk650xc,0,59,4.3,2024-10-20T12:56:06.164Z,2024-10-20T12:56:10Z,5298730675,140,82.2,5298730681,213,0.09,5298730677,141,7.6,5298730679,212,24.5,5298730671,56,Right,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376949,989,1,2,83,2,36tr17foeaf9ejjmt2txuoy3y,1,13.5,95.4,2024-10-20T12:56:10.862Z,2024-10-20T12:56:12Z,5298730891,140,4.8,5298730889,56,Back,5298730897,213,4.17,5298730893,141,73.2,5298730895,212,17.6,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376951,990,49,2,83,4,36tr17foeaf9ejjmt2txuoy3y,1,4.8,73.2,2024-10-20T12:56:12.527Z,2024-10-20T12:56:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736376989,991,1,2,83,5,36tr17foeaf9ejjmt2txuoy3y,1,3.3,70.6,2024-10-20T12:56:13.293Z,2024-10-20T12:56:16Z,5298731127,213,4.99,5298731115,56,Back,5298731125,212,18.0,5298731123,141,45.2,5298731121,140,8.0,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
