id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2743685399,173,1,1,29,34,6o6989d7o4w1kn35cu75y1mny,0,35.2,96.8,2024-11-03T14:30:18.506Z,2024-11-03T14:30:19Z,5338654773,213,5.45,5338654771,212,9.8,5338654761,3,,5338654769,141,86.2,5338654767,140,41.5,5338654765,56,Back,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685389,336,49,1,29,35,36tr17foeaf9ejjmt2txuoy3y,1,67.6,9.7,2024-11-03T14:30:19.065Z,2024-11-03T14:30:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685527,337,1,1,29,39,36tr17foeaf9ejjmt2txuoy3y,0,71.3,33.1,2024-11-03T14:30:23.097Z,2024-11-03T14:30:33Z,5338655469,56,Center,5338655475,212,20.3,5338655473,141,34.0,5338655477,213,0.03,5338655471,140,90.6,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685581,174,12,1,29,41,6o6989d7o4w1kn35cu75y1mny,1,15.6,61.5,2024-11-03T14:30:24.936Z,2024-11-03T14:30:28Z,5338655753,56,Back,5338655857,233,338,5338655765,141,67.8,5338655771,213,0.85,5338655761,140,19.2,5338655853,397,,5338655769,212,5.7,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685531,338,74,1,29,41,36tr17foeaf9ejjmt2txuoy3y,1,90.5,33.9,2024-11-03T14:30:24.937Z,2024-11-03T14:30:28Z,5338655493,56,Center,5338655901,233,174,5338655547,397,,5338655495,285,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685613,175,5,1,29,44,6o6989d7o4w1kn35cu75y1mny,1,-1.2,63.6,2024-11-03T14:30:27.952Z,2024-11-03T14:30:31Z,5338655939,346,,5338655953,233,339,5338655933,56,Back,,,,,,,,,,,,,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685587,339,5,1,29,44,36tr17foeaf9ejjmt2txuoy3y,0,101.2,36.4,2024-11-03T14:30:27.952Z,2024-11-03T14:42:12Z,5338655779,346,,5338656001,233,175,5338655777,56,Center,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686461,176,1,1,30,23,6o6989d7o4w1kn35cu75y1mny,1,4.9,62,2024-11-03T14:31:07.515Z,2024-11-03T14:31:14Z,5338660563,74,,5338660557,213,0.39,5338660549,56,Left,5338660555,212,61.5,5338660547,124,,5338660551,140,59.0,5338660553,141,96.8,5338660559,1,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686479,177,1,1,30,31,6o6989d7o4w1kn35cu75y1mny,0,59,96.8,2024-11-03T14:31:14.560Z,2024-11-03T14:31:15Z,5338660599,56,Left,5338660609,213,4.10,5338660605,212,7.1,5338660601,140,55.1,5338660603,141,88.3,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686469,340,8,1,30,31,36tr17foeaf9ejjmt2txuoy3y,1,49.6,13.4,2024-11-03T14:31:14.745Z,2024-11-03T14:31:14Z,5338660579,56,Back,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686505,341,49,1,30,32,36tr17foeaf9ejjmt2txuoy3y,1,51.2,7.4,2024-11-03T14:31:15.817Z,2024-11-03T14:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686549,342,1,1,30,33,36tr17foeaf9ejjmt2txuoy3y,1,47.4,5,2024-11-03T14:31:16.777Z,2024-11-03T14:31:18Z,5338660949,56,Back,5338660955,212,8.0,5338660951,140,44.0,5338660957,213,2.03,5338660953,141,15.5,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686561,343,1,1,30,34,36tr17foeaf9ejjmt2txuoy3y,1,44,15.5,2024-11-03T14:31:17.945Z,2024-11-03T14:31:18Z,5338661037,141,6.4,5338661041,213,3.98,5338661035,140,38.7,5338661033,56,Back,5338661039,212,8.3,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686591,344,1,1,30,35,36tr17foeaf9ejjmt2txuoy3y,1,38.7,6.4,2024-11-03T14:31:18.825Z,2024-11-03T14:31:21Z,5338661237,56,Back,5338661243,212,13.5,5338661241,141,19.4,5338661245,213,2.43,5338661239,140,29.0,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686737,345,1,1,30,37,36tr17foeaf9ejjmt2txuoy3y,1,32.2,23.7,2024-11-03T14:31:20.937Z,2024-11-03T14:31:27Z,5338662071,56,Back,5338662073,140,28.7,5338662079,213,1.72,5338662077,212,25.1,5338662075,141,60.2,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686791,346,1,1,30,44,36tr17foeaf9ejjmt2txuoy3y,1,47.3,72,2024-11-03T14:31:27.817Z,2024-11-03T14:31:30Z,5338662423,56,Left,5338662425,140,63.1,5338662433,213,0.70,5338662427,141,92.4,5338662431,212,21.6,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686845,347,1,1,30,47,36tr17foeaf9ejjmt2txuoy3y,1,65.2,91.2,2024-11-03T14:31:30.793Z,2024-11-03T14:31:33Z,5338662695,212,13.4,5338662691,140,72.9,5338662697,213,5.36,5338662693,141,75.4,5338662689,56,Center,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687019,348,1,1,30,49,36tr17foeaf9ejjmt2txuoy3y,1,74,80.3,2024-11-03T14:31:33.017Z,2024-11-03T14:31:40Z,5338663657,140,77.6,5338663663,212,5.5,5338663655,56,Center,5338663665,213,5.47,5338663659,141,74.4,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687063,349,1,1,30,57,36tr17foeaf9ejjmt2txuoy3y,1,73.8,56.6,2024-11-03T14:31:40.537Z,2024-11-03T14:31:42Z,5338663839,213,0.48,5338663835,141,61.5,5338663833,140,79.9,5338663837,212,7.2,5338663831,56,Center,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687081,350,3,1,30,58,36tr17foeaf9ejjmt2txuoy3y,0,79.1,60.9,2024-11-03T14:31:41.993Z,2024-11-03T14:52:32Z,5338663905,286,,5338664539,233,178,5338663899,56,Center,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687161,178,7,1,30,58,6o6989d7o4w1kn35cu75y1mny,1,20.9,39.1,2024-11-03T14:31:41.994Z,2024-11-03T14:52:32Z,5338664403,285,,5338664503,233,350,5338664399,56,Back,,,,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687203,179,1,1,31,2,6o6989d7o4w1kn35cu75y1mny,1,17.6,39.4,2024-11-03T14:31:45.760Z,2024-11-03T14:31:47Z,5338664617,56,Back,5338664625,213,2.91,5338664623,212,13.1,5338664621,141,43.9,5338664619,140,5.5,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687205,180,49,1,31,3,6o6989d7o4w1kn35cu75y1mny,1,5.3,44.3,2024-11-03T14:31:46.825Z,2024-11-03T14:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687211,181,1,1,31,3,6o6989d7o4w1kn35cu75y1mny,0,5.3,44.3,2024-11-03T14:31:47.064Z,2024-11-03T14:31:48Z,5338664655,56,Back,5338664661,212,46.0,5338664657,140,48.9,5338664663,213,0.11,5338664665,1,,5338664659,141,51.6,5338664653,157,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687335,351,1,1,31,4,36tr17foeaf9ejjmt2txuoy3y,1,55.3,50.7,2024-11-03T14:31:47.530Z,2024-11-03T14:31:53Z,5338665429,141,5.6,5338665423,3,,5338665425,56,Back,5338665427,140,48.3,5338665433,213,4.48,5338665431,212,31.5,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687343,352,49,1,31,9,36tr17foeaf9ejjmt2txuoy3y,1,48.2,5.6,2024-11-03T14:31:53.274Z,2024-11-03T14:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687445,353,1,1,31,11,36tr17foeaf9ejjmt2txuoy3y,1,46.8,5.2,2024-11-03T14:31:54.777Z,2024-11-03T14:31:57Z,5338665985,140,33.4,5338665991,213,2.54,5338665987,141,19.4,5338665989,212,17.1,5338665983,56,Back,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687531,354,1,1,31,14,36tr17foeaf9ejjmt2txuoy3y,1,33.4,19.4,2024-11-03T14:31:57.817Z,2024-11-03T14:32:01Z,5338666431,141,46.3,5338666427,56,Center,5338666439,213,0.68,5338666429,140,55.0,5338666435,212,29.1,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687641,355,1,1,31,17,36tr17foeaf9ejjmt2txuoy3y,1,55.5,51.2,2024-11-03T14:32:00.841Z,2024-11-03T14:32:04Z,5338666809,140,58.5,5338666817,213,1.42,5338666813,212,20.8,5338666811,141,81.4,5338666807,56,Left,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687703,356,1,1,31,20,36tr17foeaf9ejjmt2txuoy3y,1,65.2,80.3,2024-11-03T14:32:04.281Z,2024-11-03T14:32:06Z,5338667115,213,0.20,5338667109,140,86.7,5338667113,212,23.0,5338667111,141,87.1,5338667107,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687709,357,1,1,31,22,36tr17foeaf9ejjmt2txuoy3y,1,87,86.9,2024-11-03T14:32:06.457Z,2024-11-03T14:32:17Z,5338667435,1,,5338667151,141,39.4,5338667145,56,Center,5338667157,213,4.91,5338667149,140,93.1,5338667137,2,,5338667155,212,32.9,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687917,358,61,1,31,29,36tr17foeaf9ejjmt2txuoy3y,0,93.1,39.4,2024-11-03T14:32:13.481Z,2024-11-03T14:32:13Z,5338668291,56,Center,,,,,,,,,,,,,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688001,182,5,1,31,30,6o6989d7o4w1kn35cu75y1mny,1,-1.4,56.8,2024-11-03T14:32:14.458Z,2024-11-03T14:42:13Z,5338668811,233,359,5338668749,346,,5338668747,56,Back,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687959,359,5,1,31,30,36tr17foeaf9ejjmt2txuoy3y,0,101.4,43.2,2024-11-03T14:32:14.458Z,2024-11-03T14:32:18Z,5338668501,346,,5338668841,233,182,5338668499,56,Center,,,,,,,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688553,183,1,1,31,50,6o6989d7o4w1kn35cu75y1mny,1,5,61.7,2024-11-03T14:32:33.921Z,2024-11-03T14:32:36Z,5338671717,237,,5338671703,124,,5338671709,141,46.3,5338671713,213,4.46,5338671711,212,10.8,5338671707,140,2.4,5338671705,56,Back,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688669,184,1,1,31,52,6o6989d7o4w1kn35cu75y1mny,1,6.6,44.8,2024-11-03T14:32:36.202Z,2024-11-03T14:32:41Z,5338672309,212,45.8,5338672315,1,,5338672301,140,40.0,5338672297,56,Back,5338672305,141,88.1,5338672295,157,,5338672313,213,0.70,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688675,185,50,1,31,57,6o6989d7o4w1kn35cu75y1mny,1,33,85.3,2024-11-03T14:32:40.985Z,2024-11-03T14:52:33Z,5338672337,56,Back,5338672511,285,,5338672501,233,360,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688697,360,7,1,31,57,36tr17foeaf9ejjmt2txuoy3y,1,67,14.7,2024-11-03T14:32:40.986Z,2024-11-03T14:52:33Z,5338672491,233,185,5338832111,286,,5338672433,56,Right,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688729,361,1,1,31,58,36tr17foeaf9ejjmt2txuoy3y,1,75.8,22.2,2024-11-03T14:32:42.009Z,2024-11-03T14:32:43Z,5338672609,212,10.4,5338672603,56,Right,5338672605,140,68.3,5338672607,141,12.3,5338672611,213,3.85,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688739,362,49,1,31,59,36tr17foeaf9ejjmt2txuoy3y,1,65.1,11.9,2024-11-03T14:32:43.161Z,2024-11-03T14:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688761,363,1,1,31,59,36tr17foeaf9ejjmt2txuoy3y,1,65.1,11.9,2024-11-03T14:32:43.225Z,2024-11-03T14:32:44Z,5338672767,56,Right,5338672775,213,6.06,5338672773,212,5.9,5338672771,141,10.0,5338672769,140,70.6,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688771,364,3,1,32,0,36tr17foeaf9ejjmt2txuoy3y,0,69.8,8.4,2024-11-03T14:32:44.137Z,2024-11-03T14:32:48Z,5338672787,56,Right,5338673075,233,186,5338672789,286,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688801,186,7,1,32,0,6o6989d7o4w1kn35cu75y1mny,1,30.2,91.6,2024-11-03T14:32:44.138Z,2024-11-03T14:32:48Z,5338672937,56,Back,5338672939,285,,5338672935,167,,5338673009,233,364,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688895,187,5,1,32,2,6o6989d7o4w1kn35cu75y1mny,0,35.5,101.6,2024-11-03T14:32:45.642Z,2024-11-03T14:42:13Z,5338673491,56,Back,5338673495,347,,5338673545,233,365,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688853,365,5,1,32,2,36tr17foeaf9ejjmt2txuoy3y,1,64.5,-1.6,2024-11-03T14:32:45.642Z,2024-11-03T14:42:13Z,5338673229,56,Right,5338673505,233,187,5338673233,347,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689055,366,1,1,32,7,36tr17foeaf9ejjmt2txuoy3y,1,67.9,0,2024-11-03T14:32:50.937Z,2024-11-03T14:32:54Z,5338674365,212,34.8,5338674359,56,Back,5338674367,213,2.99,5338674369,1,,5338674357,107,,5338674363,141,5.9,5338674361,140,35.1,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689159,367,1,1,32,11,36tr17foeaf9ejjmt2txuoy3y,1,37.7,9.5,2024-11-03T14:32:54.537Z,2024-11-03T14:32:58Z,5338674911,213,2.13,5338674907,141,38.9,5338674905,140,25.9,5338674903,56,Back,5338674909,212,23.5,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689305,368,1,1,32,14,36tr17foeaf9ejjmt2txuoy3y,1,28.6,42.1,2024-11-03T14:32:58.265Z,2024-11-03T14:33:03Z,5338675735,140,32.7,5338675739,141,73.5,5338675741,212,21.8,5338675743,213,1.37,5338675731,56,Back,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689385,369,1,1,32,20,36tr17foeaf9ejjmt2txuoy3y,1,39.6,74.8,2024-11-03T14:33:03.738Z,2024-11-03T14:33:06Z,5338676107,141,85.9,5338676111,212,20.3,5338676113,213,0.38,5338676099,56,Left,5338676103,140,57.5,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689499,370,1,1,32,23,36tr17foeaf9ejjmt2txuoy3y,0,60.7,90.6,2024-11-03T14:33:06.761Z,2024-11-03T14:33:11Z,5338676735,56,Left,5338676739,141,83.3,5338676741,212,33.9,5338676743,213,6.14,5338676737,140,92.6,5338676745,1,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689569,188,49,1,32,29,6o6989d7o4w1kn35cu75y1mny,1,8.1,11.1,2024-11-03T14:33:12.969Z,2024-11-03T14:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689611,189,61,1,32,30,6o6989d7o4w1kn35cu75y1mny,0,9.7,6.7,2024-11-03T14:33:14.137Z,2024-11-03T14:33:14Z,5338677307,56,Back,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689639,190,5,1,32,31,6o6989d7o4w1kn35cu75y1mny,0,13,-1.2,2024-11-03T14:33:14.609Z,2024-11-03T14:33:20Z,5338677921,233,371,5338677467,347,,5338677461,56,Back,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689713,371,5,1,32,31,36tr17foeaf9ejjmt2txuoy3y,1,87,101.2,2024-11-03T14:33:14.609Z,2024-11-03T14:42:13Z,5338677861,233,190,5338677823,347,,5338677821,56,Left,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690195,372,1,1,32,48,36tr17foeaf9ejjmt2txuoy3y,1,83.1,100,2024-11-03T14:33:31.994Z,2024-11-03T14:33:33Z,5338680297,141,83.0,5338680289,56,Left,5338680285,107,,5338680293,140,74.0,5338680301,212,16.0,5338680303,213,4.07,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690253,373,1,1,32,49,36tr17foeaf9ejjmt2txuoy3y,1,74,83,2024-11-03T14:33:33.162Z,2024-11-03T14:33:35Z,5338680639,140,83.6,5338680645,213,0.33,5338680643,212,10.7,5338680641,141,88.1,5338680637,56,Left,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690323,374,1,1,32,51,36tr17foeaf9ejjmt2txuoy3y,1,87.5,90.6,2024-11-03T14:33:35.001Z,2024-11-03T14:33:37Z,5338680997,56,Left,5338681013,213,3.41,5338681011,212,8.1,5338681007,141,87.5,5338681001,140,80.1,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690363,375,1,1,32,53,36tr17foeaf9ejjmt2txuoy3y,1,80.4,88.1,2024-11-03T14:33:37.465Z,2024-11-03T14:33:39Z,5338681229,213,2.89,5338681221,56,Left,5338681223,140,62.0,5338681225,141,95.3,5338681227,212,19.9,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690449,376,1,1,32,55,36tr17foeaf9ejjmt2txuoy3y,1,62.4,94.8,2024-11-03T14:33:39.322Z,2024-11-03T14:33:42Z,5338681749,140,47.8,5338681755,213,4.06,5338681747,56,Back,5338681753,212,25.3,5338681751,141,65.2,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690651,377,1,1,32,58,36tr17foeaf9ejjmt2txuoy3y,1,48.6,58.4,2024-11-03T14:33:42.330Z,2024-11-03T14:33:50Z,5338682761,1,,5338682757,212,32.8,5338682755,141,11.7,5338682751,140,56.5,5338682747,56,Right,5338682759,213,4.97,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690673,378,1,1,33,6,36tr17foeaf9ejjmt2txuoy3y,1,59.2,19.7,2024-11-03T14:33:50.170Z,2024-11-03T14:33:51Z,5338682943,56,Right,5338682949,212,9.5,5338682947,141,16.1,5338682951,213,6.02,5338682945,140,67.9,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690751,379,1,1,33,7,36tr17foeaf9ejjmt2txuoy3y,1,68.6,15.6,2024-11-03T14:33:51.434Z,2024-11-03T14:33:54Z,5338683415,212,11.1,5338683419,213,3.61,5338683409,141,8.2,5338683399,56,Right,5338683403,140,59.2,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690867,380,1,1,33,10,36tr17foeaf9ejjmt2txuoy3y,1,56.7,6.7,2024-11-03T14:33:53.929Z,2024-11-03T14:33:59Z,5338684117,212,12.3,5338684111,141,4.0,5338684121,213,6.13,5338684103,56,Right,5338684105,140,68.3,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690897,191,27,1,33,15,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T14:33:58.796Z,2024-11-03T14:34:03Z,5338684313,41,Injury,5338684351,233,381,5338684315,53,4x0c0fhtuohubcm7u16qzr2wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690877,381,27,1,33,15,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T14:33:58.796Z,2024-11-03T14:34:01Z,5338684391,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743693693,192,28,1,35,2,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T14:35:46.457Z,2024-11-03T14:35:47Z,5338699001,233,382,5338698927,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743693699,382,28,1,35,2,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T14:35:46.457Z,2024-11-03T14:35:47Z,5338699057,233,192,5338698959,55,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743693955,193,68,1,35,13,6o6989d7o4w1kn35cu75y1mny,0,53.6,92.1,2024-11-03T14:35:56.867Z,2024-11-03T14:35:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743693959,383,68,1,35,13,36tr17foeaf9ejjmt2txuoy3y,1,48.1,3.1,2024-11-03T14:35:57.066Z,2024-11-03T14:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743694423,384,1,1,35,15,36tr17foeaf9ejjmt2txuoy3y,1,47.5,3.5,2024-11-03T14:35:59.306Z,2024-11-03T14:36:12Z,5338702637,56,Back,5338702649,213,2.93,5338702645,141,9.1,5338702641,140,31.0,5338702647,212,17.7,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743694641,385,1,1,35,29,36tr17foeaf9ejjmt2txuoy3y,1,44.1,25.8,2024-11-03T14:36:12.748Z,2024-11-03T14:36:19Z,5338703727,141,88.1,5338703733,1,,5338703731,213,0.91,5338703725,140,75.5,5338703723,56,Left,5338703721,196,,5338703729,212,53.7,5338703719,155,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
