id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2749048089,356,51,1,14,41,7kt37xy93vjy6wac8vq6fqz3g,1,20.4,68.9,2024-11-17T15:15:08.995Z,2024-11-17T15:39:16Z,5368061135,169,183,,,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749038691,183,13,1,14,44,mjejb0x57ms54j9ry6s8njwh,1,80.9,33.4,2024-11-17T15:15:11.505Z,2024-11-17T15:39:19Z,5368037287,230,98.0,5368037277,108,,5368009499,56,Center,5368036221,18,,5368037267,84,,5368036651,153,,5368036219,22,,5368037273,103,30.6,15b0z85uttk1ibcag2g4476jt,M. Höbinger,5368037283,146,5368037285,147,5368037275,215,,,89.9,37.5,5368037281,458,,5368037271,102,5368037279,328,,42.0,5368037289,231,39.5,5368036647,20,,,,,,,,,,,,,,
2749038703,146,4,1,14,45,7kt37xy93vjy6wac8vq6fqz3g,1,9.2,57.6,2024-11-17T15:15:13.135Z,2024-11-17T15:15:18Z,5368009639,264,,5368009661,233,184,5368009641,56,Back,5368009645,285,,5368009637,13,,5368009643,152,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749038693,184,4,1,14,45,mjejb0x57ms54j9ry6s8njwh,0,90.8,42.4,2024-11-17T15:15:13.136Z,2024-11-17T15:39:34Z,5368061855,264,,5368009521,286,,5368009513,13,,5368009517,152,,5368009515,56,Center,5368009683,233,146,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749038975,147,1,1,15,18,7kt37xy93vjy6wac8vq6fqz3g,0,8.7,56,2024-11-17T15:15:46.095Z,2024-11-17T15:40:04Z,5368010883,140,39.2,5368010887,212,32.8,5368010885,141,66.4,5368010875,5,,5368010877,157,,5368010891,1,,5368010881,56,Back,5368062945,189,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,5368010879,152,5368010889,213,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039003,185,1,1,15,21,mjejb0x57ms54j9ry6s8njwh,1,54,28.8,2024-11-17T15:15:48.386Z,2024-11-17T15:15:50Z,5368011021,3,,5368011023,56,Center,5368011031,213,0.70,5368011025,140,57.2,5368011027,141,33.0,5368011029,212,4.4,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039011,186,44,1,15,22,mjejb0x57ms54j9ry6s8njwh,1,63.7,38,2024-11-17T15:15:49.405Z,2024-11-17T15:40:12Z,5368011051,56,Center,5368011053,286,,5368011075,233,148,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749038997,148,44,1,15,22,7kt37xy93vjy6wac8vq6fqz3g,0,36.3,62,2024-11-17T15:15:49.406Z,2024-11-17T15:20:54Z,5368011087,233,186,5368010993,285,,5368010991,56,Back,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039021,187,1,1,15,22,mjejb0x57ms54j9ry6s8njwh,1,57.2,32.8,2024-11-17T15:15:50.065Z,2024-11-17T15:40:14Z,5368011109,56,Center,5368011111,140,60.7,5368011117,213,0.53,5368011115,212,4.3,5368011105,3,,5368011107,168,,5368011113,141,36.0,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039017,149,83,1,15,23,7kt37xy93vjy6wac8vq6fqz3g,0,28.9,58.2,2024-11-17T15:15:50.814Z,2024-11-17T15:40:20Z,5368011181,399,7k5or8x3fqo7qkzii18kwpaeh,,,,,,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039027,188,1,1,15,23,mjejb0x57ms54j9ry6s8njwh,1,61.2,36,2024-11-17T15:15:51.174Z,2024-11-17T15:41:39Z,5368011145,141,27.0,5368011151,213,4.18,5368011149,212,7.1,5368011139,56,Center,5368011141,140,57.8,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749049027,438,61,1,15,24,mjejb0x57ms54j9ry6s8njwh,0,62.8,35.6,2024-11-17T15:15:51.568Z,2024-11-17T15:41:55Z,5368066889,56,Center,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749049041,373,61,1,15,25,7kt37xy93vjy6wac8vq6fqz3g,1,35.9,63.6,2024-11-17T15:15:52.547Z,2024-11-17T15:42:05Z,5368067251,56,Back,,,,,,,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039037,150,61,1,15,26,7kt37xy93vjy6wac8vq6fqz3g,1,28.7,57.9,2024-11-17T15:15:53.630Z,2024-11-17T15:42:14Z,5368011211,56,Back,,,,,,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039049,151,1,1,15,28,7kt37xy93vjy6wac8vq6fqz3g,0,26.1,37.7,2024-11-17T15:15:55.344Z,2024-11-17T15:42:18Z,5368011273,286,,5368011253,213,0.87,5368011249,141,40.1,5368011269,233,189,5368011245,56,Back,5368011247,140,27.4,5368011251,212,2.1,5368011267,236,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039041,189,74,1,15,28,mjejb0x57ms54j9ry6s8njwh,1,63.7,56.4,2024-11-17T15:15:55.345Z,2024-11-17T15:42:20Z,5368011235,56,Center,5368011303,233,151,5368011237,285,,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039059,190,49,1,15,29,mjejb0x57ms54j9ry6s8njwh,1,64.8,63.9,2024-11-17T15:15:56.741Z,2024-11-17T15:15:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039071,191,1,1,15,30,mjejb0x57ms54j9ry6s8njwh,0,64.6,67,2024-11-17T15:15:57.729Z,2024-11-17T15:42:25Z,5368011359,212,1.0,5368011355,140,64.2,5368011357,141,68.4,5368011353,56,Center,5368011361,213,1.99,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039073,152,49,1,15,31,7kt37xy93vjy6wac8vq6fqz3g,1,32.6,20.4,2024-11-17T15:15:58.958Z,2024-11-17T15:15:59Z,,,,,,,,,,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039091,153,1,1,15,34,7kt37xy93vjy6wac8vq6fqz3g,0,38,7.3,2024-11-17T15:16:01.359Z,2024-11-17T15:16:04Z,5368011475,213,0.17,5368011477,1,,5368011469,140,76.1,5368011473,212,40.6,5368011467,56,Right,5368011471,141,17.1,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039113,192,1,1,15,37,mjejb0x57ms54j9ry6s8njwh,1,20.3,84.2,2024-11-17T15:16:05.105Z,2024-11-17T15:16:07Z,5368011609,141,65.1,5368011611,212,21.7,5368011607,140,3.8,5368011605,56,Back,5368011615,213,3.78,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039121,193,1,1,15,40,mjejb0x57ms54j9ry6s8njwh,0,3.8,65.1,2024-11-17T15:16:07.778Z,2024-11-17T15:16:08Z,5368011673,213,0.83,5368011669,141,100.0,5368011675,1,,5368011663,157,,5368011671,212,33.8,5368011667,140,25.6,5368011665,56,Back,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039129,154,5,1,15,41,7kt37xy93vjy6wac8vq6fqz3g,1,68.2,-1.6,2024-11-17T15:16:08.843Z,2024-11-17T15:17:53Z,5368011707,347,,5368011705,56,Right,5368011711,233,194,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039125,194,5,1,15,41,mjejb0x57ms54j9ry6s8njwh,0,31.8,101.6,2024-11-17T15:16:08.843Z,2024-11-17T15:16:13Z,5368011681,56,Back,5368011685,347,,5368011733,233,154,,,,,,,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039269,156,1,1,16,1,7kt37xy93vjy6wac8vq6fqz3g,1,56.6,0,2024-11-17T15:16:28.447Z,2024-11-17T15:16:31Z,5368012491,141,10.9,5368012489,140,65.6,5368012485,107,,5368012487,56,Right,5368012493,212,12.8,5368012495,213,0.74,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039271,157,1,1,16,3,7kt37xy93vjy6wac8vq6fqz3g,1,65.7,10.1,2024-11-17T15:16:30.861Z,2024-11-17T15:17:12Z,5368014101,212,6.1,5368014305,156,,5368014097,140,61.0,5368014099,141,4.9,5368014103,213,3.76,5368012499,56,Right,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039293,158,1,1,16,4,7kt37xy93vjy6wac8vq6fqz3g,1,59.6,9.7,2024-11-17T15:16:32.015Z,2024-11-17T15:16:34Z,5368012619,141,31.0,5368012617,140,56.7,5368012615,56,Center,5368012621,212,14.8,5368012623,213,1.78,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039307,159,1,1,16,7,7kt37xy93vjy6wac8vq6fqz3g,1,58.8,33,2024-11-17T15:16:34.702Z,2024-11-17T15:16:37Z,5368012701,212,21.5,5368012699,141,64.6,5368012703,213,1.55,5368012697,140,59.3,5368012695,56,Center,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039325,160,1,1,16,9,7kt37xy93vjy6wac8vq6fqz3g,1,62.4,64.5,2024-11-17T15:16:36.895Z,2024-11-17T15:16:38Z,5368012789,212,16.1,5368012783,56,Center,5368012785,140,65.6,5368012787,141,41.3,5368012791,213,4.92,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039357,161,1,1,16,11,7kt37xy93vjy6wac8vq6fqz3g,1,63.7,43.4,2024-11-17T15:16:38.751Z,2024-11-17T15:16:42Z,5368012951,212,19.8,5368012947,140,52.7,5368012945,56,Center,5368012949,141,67.0,5368012955,213,2.19,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039409,162,1,1,16,15,7kt37xy93vjy6wac8vq6fqz3g,1,46.7,60.3,2024-11-17T15:16:42.478Z,2024-11-17T15:16:48Z,5368013231,140,33.2,5368013233,141,43.1,5368013229,56,Back,5368013235,212,18.4,5368013237,213,3.83,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039435,163,1,1,16,21,7kt37xy93vjy6wac8vq6fqz3g,1,30.4,39.1,2024-11-17T15:16:48.319Z,2024-11-17T15:16:51Z,5368013345,141,29.8,5368013347,212,6.4,5368013343,140,29.3,5368013349,213,4.53,5368013341,56,Back,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039447,164,1,1,16,24,7kt37xy93vjy6wac8vq6fqz3g,0,29.3,29.8,2024-11-17T15:16:51.278Z,2024-11-17T15:16:52Z,5368013429,141,7.4,5368013425,140,54.0,5368013419,155,,5368013423,56,Right,5368013431,212,30.1,5368013433,213,5.75,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039471,196,1,1,16,27,mjejb0x57ms54j9ry6s8njwh,0,46,90.9,2024-11-17T15:16:54.609Z,2024-11-17T15:16:56Z,5368013587,157,,5368013593,141,86.5,5368013589,56,Left,5368013591,140,55.1,5368013599,1,,5368013595,212,10.0,5368013597,213,5.98,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039481,165,1,1,16,29,7kt37xy93vjy6wac8vq6fqz3g,0,43.3,16.4,2024-11-17T15:16:56.527Z,2024-11-17T15:16:57Z,5368013673,212,11.6,5368013669,140,54.3,5368013675,213,0.04,5368013671,141,17.0,5368013667,56,Right,5368013665,3,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039483,197,49,1,16,30,mjejb0x57ms54j9ry6s8njwh,1,45,82.9,2024-11-17T15:16:57.537Z,2024-11-17T15:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039489,198,1,1,16,30,mjejb0x57ms54j9ry6s8njwh,1,45,82.9,2024-11-17T15:16:57.825Z,2024-11-17T15:16:58Z,5368013709,212,12.3,5368013705,140,33.9,5368013707,141,88.7,5368013711,213,2.82,5368013703,56,Back,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039527,199,1,1,16,31,mjejb0x57ms54j9ry6s8njwh,1,33.9,88.7,2024-11-17T15:16:58.817Z,2024-11-17T15:17:04Z,5368013893,56,Back,5368013901,213,4.00,5368013899,212,28.7,5368013897,141,56.9,5368013895,140,16.0,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039533,200,1,1,16,36,mjejb0x57ms54j9ry6s8njwh,1,18.8,55.4,2024-11-17T15:17:04.145Z,2024-11-17T15:17:06Z,5368013957,213,1.20,5368013955,212,19.0,5368013949,56,Back,5368013953,141,81.4,5368013951,140,25.3,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039551,201,1,1,16,38,mjejb0x57ms54j9ry6s8njwh,1,26.7,82.7,2024-11-17T15:17:06.161Z,2024-11-17T15:17:08Z,5368014089,213,0.64,5368014081,56,Back,5368014087,212,14.0,5368014085,141,95.1,5368014083,140,37.4,,,,,,,,,,d1qqpvdx6b20aqcqav7l2dvdg,H. Silcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039553,202,1,1,16,41,mjejb0x57ms54j9ry6s8njwh,1,36.2,95.1,2024-11-17T15:17:08.705Z,2024-11-17T15:17:10Z,5368014121,212,9.0,5368014113,140,37.7,5368014117,141,82.1,5368014109,56,Back,5368014125,213,4.89,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039587,203,1,1,16,43,mjejb0x57ms54j9ry6s8njwh,1,37.7,83.6,2024-11-17T15:17:10.305Z,2024-11-17T15:17:13Z,5368014337,213,0.56,5368014335,212,18.5,5368014329,56,Left,5368014331,140,52.7,5368014333,141,98.0,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039613,204,1,1,16,45,mjejb0x57ms54j9ry6s8njwh,1,53.4,98,2024-11-17T15:17:12.945Z,2024-11-17T15:17:17Z,5368014509,213,5.80,5368014501,56,Left,5368014505,141,81.2,5368014507,212,24.6,5368014503,140,74.1,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039615,205,3,1,16,50,mjejb0x57ms54j9ry6s8njwh,0,86.6,80.8,2024-11-17T15:17:17.265Z,2024-11-17T19:44:55Z,5368014521,56,Left,5368405999,465,,5368014523,286,,5368015351,233,168,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039751,168,7,1,16,50,7kt37xy93vjy6wac8vq6fqz3g,0,13.4,19.2,2024-11-17T15:17:17.266Z,2024-11-17T19:45:01Z,5368015333,233,205,5368015319,285,,5368406055,385,,5368015317,56,Back,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039779,208,61,1,16,51,mjejb0x57ms54j9ry6s8njwh,1,88.1,79.6,2024-11-17T15:17:18.514Z,2024-11-17T15:17:43Z,5368015457,56,Left,,,,,,,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039655,166,12,1,16,53,7kt37xy93vjy6wac8vq6fqz3g,1,1.8,31.6,2024-11-17T15:17:20.384Z,2024-11-17T15:17:26Z,5368014693,213,5.37,5368014847,397,,5368014689,141,28.2,5368014685,56,Back,5368014687,140,3.5,5368014849,233,206,5368014691,212,2.9,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039637,206,74,1,16,53,mjejb0x57ms54j9ry6s8njwh,1,95.2,71.2,2024-11-17T15:17:20.385Z,2024-11-17T15:17:27Z,5368014881,233,166,5368014741,397,,5368014625,56,Center,5368014627,285,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039661,167,5,1,16,54,7kt37xy93vjy6wac8vq6fqz3g,1,-1,28.4,2024-11-17T15:17:21.282Z,2024-11-17T15:17:53Z,5368014743,233,207,5368014731,346,,5368014727,56,Back,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039643,207,5,1,16,54,mjejb0x57ms54j9ry6s8njwh,0,101,71.6,2024-11-17T15:17:21.282Z,2024-11-17T15:17:27Z,5368014765,233,167,5368014655,346,,5368014653,56,Center,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039913,169,1,1,17,26,7kt37xy93vjy6wac8vq6fqz3g,1,3.6,51,2024-11-17T15:17:53.743Z,2024-11-17T15:17:57Z,5368016103,237,,5368016099,213,1.65,5368016091,56,Back,5368016095,141,61.1,5368016097,212,6.9,5368016093,140,3.1,5368016089,124,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039951,170,1,1,17,30,7kt37xy93vjy6wac8vq6fqz3g,1,3.2,61.1,2024-11-17T15:17:57.455Z,2024-11-17T15:18:01Z,5368016313,212,29.7,5368016307,56,Back,5368016305,155,,5368016315,213,0.82,5368016311,141,93.0,5368016309,140,22.5,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039941,209,83,1,17,33,mjejb0x57ms54j9ry6s8njwh,0,78.6,3.8,2024-11-17T15:18:00.897Z,2024-11-17T15:18:02Z,5368016379,399,3tot15elwrc9lz9ohha1z0ij9,,,,,,,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039955,171,50,1,17,34,7kt37xy93vjy6wac8vq6fqz3g,1,22,93.4,2024-11-17T15:18:01.503Z,2024-11-17T15:18:03Z,5368016337,285,,5368016335,56,Back,5368016415,233,210,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039959,210,7,1,17,34,mjejb0x57ms54j9ry6s8njwh,0,78,6.6,2024-11-17T15:18:01.504Z,2024-11-17T19:45:19Z,5368406293,385,,5368016353,286,,5368016351,56,Right,5368016381,233,171,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040011,212,61,1,17,34,mjejb0x57ms54j9ry6s8njwh,1,76.7,3.2,2024-11-17T15:18:02.033Z,2024-11-17T15:18:11Z,5368016621,56,Right,,,,,,,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039971,172,61,1,17,34,7kt37xy93vjy6wac8vq6fqz3g,1,21.8,92.6,2024-11-17T15:18:02.047Z,2024-11-17T15:18:02Z,5368016411,56,Back,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039975,173,5,1,17,35,7kt37xy93vjy6wac8vq6fqz3g,1,21,101.6,2024-11-17T15:18:02.640Z,2024-11-17T15:18:39Z,5368016835,361,,5368016431,347,,5368016483,233,211,5368016429,56,Back,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749039981,211,5,1,17,35,mjejb0x57ms54j9ry6s8njwh,0,79,-1.6,2024-11-17T15:18:02.640Z,2024-11-17T15:20:49Z,5368016447,347,,5368016445,56,Right,5368016797,361,,5368016465,233,173,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040163,174,1,1,18,1,7kt37xy93vjy6wac8vq6fqz3g,0,22.8,100,2024-11-17T15:18:28.751Z,2024-11-17T15:18:41Z,5368017435,213,6.07,5368017429,140,33.2,5368017427,56,Back,5368017871,107,,5368017431,141,97.7,5368017433,212,11.2,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040165,213,8,1,18,2,mjejb0x57ms54j9ry6s8njwh,1,61.8,3.4,2024-11-17T15:18:30.065Z,2024-11-17T19:45:31Z,5368406345,385,,5368017437,56,Right,,,,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040175,175,5,1,18,3,7kt37xy93vjy6wac8vq6fqz3g,1,33.8,101,2024-11-17T15:18:30.575Z,2024-11-17T15:18:33Z,5368017465,56,Back,5368017489,233,214,5368017467,347,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040173,214,5,1,18,3,mjejb0x57ms54j9ry6s8njwh,0,66.2,-1,2024-11-17T15:18:30.575Z,2024-11-17T15:20:49Z,5368017461,56,Right,5368017505,233,175,5368017463,347,,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040235,176,1,1,18,14,7kt37xy93vjy6wac8vq6fqz3g,0,28.1,100,2024-11-17T15:18:41.423Z,2024-11-17T15:20:45Z,5368017883,141,82.1,5368017987,189,,5368017887,212,18.2,5368017877,56,Back,5368017891,213,5.45,5368017875,107,,5368017879,140,39.7,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040255,215,61,1,18,14,mjejb0x57ms54j9ry6s8njwh,1,63.5,18.6,2024-11-17T15:18:42.170Z,2024-11-17T15:20:17Z,5368017985,56,Right,5368021065,189,,,,,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749040261,216,49,1,18,17,mjejb0x57ms54j9ry6s8njwh,1,67.6,16.8,2024-11-17T15:18:45.105Z,2024-11-17T15:20:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
