id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2733397459,496,74,2,56,54,spi3g782q7m4evjxn1sv6cfa,1,62.6,17.1,2024-10-12T14:01:47.418Z,2024-10-12T14:47:39Z,5282554409,285,,5282554407,56,Right,5282554501,233,517,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397471,497,49,2,56,56,spi3g782q7m4evjxn1sv6cfa,1,64.6,5.2,2024-10-12T14:01:49.824Z,2024-10-12T14:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397511,498,1,2,56,57,spi3g782q7m4evjxn1sv6cfa,1,64.6,5.2,2024-10-12T14:01:50.912Z,2024-10-12T14:01:53Z,5282554681,213,1.18,5282554677,141,22.5,5282554679,212,12.7,5282554673,56,Center,5282554675,140,69.2,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397515,499,1,2,57,0,spi3g782q7m4evjxn1sv6cfa,0,72.1,20.1,2024-10-12T14:01:53.424Z,2024-10-12T14:01:55Z,5282554725,141,37.6,5282554723,140,82.7,5282554721,56,Center,5282554727,212,16.3,5282554729,213,0.82,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397523,518,50,2,57,1,5rurqie3qt1qav9ir5mkqinn,1,11.3,64.6,2024-10-12T14:01:55.033Z,2024-10-12T14:13:40Z,5282554791,56,Back,5282554793,285,,5282554955,233,500,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397557,500,7,2,57,1,spi3g782q7m4evjxn1sv6cfa,0,88.7,35.4,2024-10-12T14:01:55.034Z,2024-10-12T15:51:03Z,5282554925,56,Center,5282906389,385,,5282554947,233,518,5282554927,286,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733404995,613,61,2,57,2,5rurqie3qt1qav9ir5mkqinn,1,10.5,66,2024-10-12T14:01:55.741Z,2024-10-12T14:13:34Z,5282596079,56,Back,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397563,519,83,2,57,3,5rurqie3qt1qav9ir5mkqinn,0,4.7,63.6,2024-10-12T14:01:57.125Z,2024-10-12T14:14:36Z,5282599951,399,9n2d2dv38kp2exb7z3xh2ykiy,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397559,501,61,2,57,4,spi3g782q7m4evjxn1sv6cfa,0,96.6,37,2024-10-12T14:01:57.393Z,2024-10-12T14:14:32Z,5282554929,56,Center,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733405001,614,61,2,57,4,5rurqie3qt1qav9ir5mkqinn,1,6.4,64.6,2024-10-12T14:01:57.901Z,2024-10-12T14:14:10Z,5282598261,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733404989,612,61,2,57,7,5rurqie3qt1qav9ir5mkqinn,1,2.4,59.9,2024-10-12T14:02:00.566Z,2024-10-12T14:14:49Z,5282600891,56,Back,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397587,520,49,2,57,10,5rurqie3qt1qav9ir5mkqinn,1,4.6,68.1,2024-10-12T14:02:04.313Z,2024-10-12T14:14:51Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397595,521,1,2,57,11,5rurqie3qt1qav9ir5mkqinn,0,4.6,68.1,2024-10-12T14:02:04.618Z,2024-10-12T14:14:52Z,5282555119,140,27.1,5282555125,213,0.31,5282555123,212,24.8,5282555117,56,Back,5282555121,141,79.1,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397597,502,8,2,57,12,spi3g782q7m4evjxn1sv6cfa,1,74.8,18.2,2024-10-12T14:02:05.457Z,2024-10-12T15:51:17Z,5282906895,383,,5282555127,56,Right,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397605,503,49,2,57,12,spi3g782q7m4evjxn1sv6cfa,1,75.3,20.3,2024-10-12T14:02:06.113Z,2024-10-12T14:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397633,504,3,2,57,14,spi3g782q7m4evjxn1sv6cfa,1,79.4,32.2,2024-10-12T14:02:08.209Z,2024-10-12T15:51:23Z,5282907345,464,,5282555339,286,,5282555337,56,Center,5282555345,233,522,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397631,522,45,2,57,14,5rurqie3qt1qav9ir5mkqinn,0,20.6,67.8,2024-10-12T14:02:08.209Z,2024-10-12T14:02:12Z,5282555335,285,,5282555381,233,504,5282555333,56,Back,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397661,505,1,2,57,15,spi3g782q7m4evjxn1sv6cfa,1,79.7,26.4,2024-10-12T14:02:09.345Z,2024-10-12T14:02:12Z,5282555455,141,34.6,5282555453,140,71.9,5282555451,56,Center,5282555457,212,9.9,5282555459,213,2.54,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397667,506,1,2,57,19,spi3g782q7m4evjxn1sv6cfa,0,72.7,34.3,2024-10-12T14:02:12.561Z,2024-10-12T14:02:13Z,5282555479,56,Center,5282555481,140,89.0,5282555483,141,71.1,5282555485,212,30.3,5282555487,213,0.97,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397673,523,49,2,57,20,5rurqie3qt1qav9ir5mkqinn,1,13.4,26.8,2024-10-12T14:02:13.642Z,2024-10-12T14:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397743,524,1,2,57,25,5rurqie3qt1qav9ir5mkqinn,1,35,8.8,2024-10-12T14:02:18.906Z,2024-10-12T14:02:20Z,5282555845,56,Back,5282555853,213,0.57,5282555851,212,14.8,5282555849,141,20.6,5282555847,140,46.8,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397751,525,1,2,57,27,5rurqie3qt1qav9ir5mkqinn,0,46.8,20.6,2024-10-12T14:02:20.537Z,2024-10-12T14:02:21Z,5282555917,140,44.2,5282555923,213,2.53,5282555919,141,23.4,5282555921,212,3.3,5282555915,56,Back,5282555953,156,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397757,507,49,2,57,28,spi3g782q7m4evjxn1sv6cfa,1,63.3,80.6,2024-10-12T14:02:21.699Z,2024-10-12T14:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397775,508,1,2,57,28,spi3g782q7m4evjxn1sv6cfa,1,63.7,84.7,2024-10-12T14:02:22.369Z,2024-10-12T14:02:23Z,5282556037,212,7.7,5282556041,213,1.61,5282556029,56,Left,5282556033,141,96.0,5282556031,140,63.4,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397803,509,1,2,57,30,spi3g782q7m4evjxn1sv6cfa,1,63.4,96,2024-10-12T14:02:23.505Z,2024-10-12T14:02:25Z,5282556149,140,47.0,5282556147,56,Back,5282556151,141,90.8,5282556155,213,3.34,5282556153,212,17.6,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397833,510,1,2,57,32,spi3g782q7m4evjxn1sv6cfa,1,47,90.8,2024-10-12T14:02:25.569Z,2024-10-12T14:02:27Z,5282556273,213,5.55,5282556271,212,17.2,5282556267,140,59.2,5282556269,141,73.9,5282556265,56,Center,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397849,511,1,2,57,34,spi3g782q7m4evjxn1sv6cfa,1,59.3,74.1,2024-10-12T14:02:27.617Z,2024-10-12T14:02:29Z,5282556369,140,44.6,5282556367,56,Back,5282556371,141,65.1,5282556373,212,16.6,5282556375,213,3.52,,,,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397887,512,1,2,57,36,spi3g782q7m4evjxn1sv6cfa,1,44.6,65.1,2024-10-12T14:02:29.713Z,2024-10-12T14:02:32Z,5282556563,56,Center,5282556565,140,55.8,5282556571,213,0.07,5282556569,212,11.8,5282556567,141,66.3,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397907,513,1,2,57,39,spi3g782q7m4evjxn1sv6cfa,1,48.9,57.9,2024-10-12T14:02:32.705Z,2024-10-12T14:02:34Z,5282556663,213,4.03,5282556661,212,15.1,5282556655,56,Back,5282556657,140,39.8,5282556659,141,40.7,,,,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733397955,514,1,2,57,40,spi3g782q7m4evjxn1sv6cfa,1,39.8,40.7,2024-10-12T14:02:34.065Z,2024-10-12T14:02:37Z,5282556845,213,2.12,5282556843,212,14.6,5282556841,141,59.0,5282556837,56,Back,5282556839,140,32.6,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398023,515,1,2,57,43,spi3g782q7m4evjxn1sv6cfa,1,32.4,59.3,2024-10-12T14:02:37.265Z,2024-10-12T14:02:42Z,5282557147,56,Back,5282557149,140,37.0,5282557155,213,1.15,5282557153,212,11.7,5282557151,141,75.0,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398061,516,1,2,57,49,spi3g782q7m4evjxn1sv6cfa,1,37.1,75.9,2024-10-12T14:02:42.433Z,2024-10-12T14:02:45Z,5282557335,141,71.7,5282557331,56,Back,5282557333,140,46.3,5282557339,213,6.00,5282557337,212,10.1,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398077,517,1,2,57,52,spi3g782q7m4evjxn1sv6cfa,1,45.8,73,2024-10-12T14:02:45.665Z,2024-10-12T14:02:47Z,5282557447,212,21.1,5282557449,213,0.28,5282557441,56,Left,5282557443,140,65.1,5282557445,141,81.5,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398117,518,1,2,57,54,spi3g782q7m4evjxn1sv6cfa,1,65.1,81.5,2024-10-12T14:02:47.425Z,2024-10-12T14:02:51Z,5282557655,212,10.5,5282557657,213,1.45,5282557651,140,66.3,5282557653,141,96.9,5282557649,56,Left,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398185,519,1,2,57,57,spi3g782q7m4evjxn1sv6cfa,1,63.4,93.3,2024-10-12T14:02:51.027Z,2024-10-12T14:02:55Z,5282557897,141,84.8,5282557899,212,25.8,5282557901,213,3.37,5282557893,56,Back,5282557895,140,39.5,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398191,520,1,2,58,2,spi3g782q7m4evjxn1sv6cfa,1,37.4,76.3,2024-10-12T14:02:55.394Z,2024-10-12T14:02:56Z,5282557935,212,11.3,5282557931,140,45.7,5282557933,141,65.7,5282557929,56,Back,5282557937,213,5.59,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398221,521,1,2,58,2,spi3g782q7m4evjxn1sv6cfa,1,45.7,65.7,2024-10-12T14:02:56.273Z,2024-10-12T14:02:58Z,5282558051,212,8.5,5282558053,213,2.23,5282558049,141,75.6,5282558047,140,40.7,5282558045,56,Back,,,,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398271,522,1,2,58,5,spi3g782q7m4evjxn1sv6cfa,1,40.7,75.6,2024-10-12T14:02:58.529Z,2024-10-12T14:03:02Z,5282558305,212,12.8,5282558307,213,5.18,5282558301,140,46.2,5282558299,56,Back,5282558303,141,58.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398301,523,1,2,58,9,spi3g782q7m4evjxn1sv6cfa,1,41,58.8,2024-10-12T14:03:02.641Z,2024-10-12T14:03:05Z,5282558443,213,4.48,5282558441,212,18.9,5282558439,141,31.8,5282558437,140,36.8,5282558433,56,Back,,,,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398317,524,1,2,58,11,spi3g782q7m4evjxn1sv6cfa,1,36.8,25,2024-10-12T14:03:05.025Z,2024-10-12T14:03:07Z,5282558575,213,5.53,5282558573,212,20.3,5282558571,141,4.6,5282558569,140,50.9,5282558567,56,Right,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398337,525,1,2,58,13,spi3g782q7m4evjxn1sv6cfa,1,51,4.7,2024-10-12T14:03:07.104Z,2024-10-12T14:03:10Z,5282558671,56,Right,5282558673,140,55.9,5282558679,213,1.04,5282558677,212,10.2,5282558675,141,17.6,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398339,526,50,2,58,16,spi3g782q7m4evjxn1sv6cfa,1,53.6,15.6,2024-10-12T14:03:09.865Z,2024-10-12T14:47:30Z,5282558683,56,Right,5282558685,286,,5282558781,233,526,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398343,526,7,2,58,16,5rurqie3qt1qav9ir5mkqinn,1,46.4,84.4,2024-10-12T14:03:09.866Z,2024-10-12T15:51:59Z,5282558729,233,526,5282558703,285,,5282558701,56,Back,5282909073,384,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398347,527,49,2,58,17,5rurqie3qt1qav9ir5mkqinn,1,60,88.3,2024-10-12T14:03:11.307Z,2024-10-12T14:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398387,528,1,2,58,18,5rurqie3qt1qav9ir5mkqinn,1,60,88.3,2024-10-12T14:03:11.818Z,2024-10-12T14:03:14Z,5282558913,213,4.49,5282558911,212,8.6,5282558909,141,76.0,5282558907,140,58.2,5282558905,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398417,529,1,2,58,20,5rurqie3qt1qav9ir5mkqinn,1,63.8,71.1,2024-10-12T14:03:14.314Z,2024-10-12T14:03:17Z,5282559067,213,5.08,5282559063,141,30.7,5282559061,140,74.0,5282559059,56,Center,5282559065,212,29.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398437,530,1,2,58,23,5rurqie3qt1qav9ir5mkqinn,1,74,30.7,2024-10-12T14:03:16.842Z,2024-10-12T14:03:19Z,5282559175,212,6.0,5282559171,140,70.8,5282559173,141,38.0,5282559169,56,Center,5282559177,213,2.17,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398443,531,1,2,58,25,5rurqie3qt1qav9ir5mkqinn,0,69.1,40.1,2024-10-12T14:03:19.066Z,2024-10-12T14:03:19Z,5282559201,56,Center,5282559203,140,64.8,5282559205,141,36.4,5282559207,212,5.2,5282559209,213,3.65,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398459,527,61,2,58,27,spi3g782q7m4evjxn1sv6cfa,1,32.1,69.1,2024-10-12T14:03:21.090Z,2024-10-12T14:03:21Z,5282559297,56,Back,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398503,532,1,2,58,29,5rurqie3qt1qav9ir5mkqinn,1,57,27.7,2024-10-12T14:03:22.458Z,2024-10-12T14:03:24Z,5282559525,212,12.3,5282559521,140,63.2,5282559519,56,Right,5282559523,141,12.3,5282559527,213,5.27,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398545,533,1,2,58,30,5rurqie3qt1qav9ir5mkqinn,1,63.2,12.3,2024-10-12T14:03:24.297Z,2024-10-12T14:03:28Z,5282559763,212,11.1,5282559765,213,1.28,5282559759,140,66.2,5282559757,56,Center,5282559761,141,28.0,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398563,534,1,2,58,34,5rurqie3qt1qav9ir5mkqinn,1,73.6,21.3,2024-10-12T14:03:27.834Z,2024-10-12T14:03:30Z,5282559873,212,16.8,5282559875,213,5.59,5282559871,141,5.6,5282559869,140,85.9,5282559867,56,Right,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398587,535,1,2,58,36,5rurqie3qt1qav9ir5mkqinn,1,87.7,6.1,2024-10-12T14:03:30.089Z,2024-10-12T14:03:33Z,5282560029,141,23.9,5282560027,140,95.3,5282560033,213,0.99,5282560031,212,14.5,5282560023,56,Center,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398613,536,1,2,58,39,5rurqie3qt1qav9ir5mkqinn,0,95.7,23.6,2024-10-12T14:03:33.338Z,2024-10-12T14:03:35Z,5282560157,141,78.5,5282560159,212,40.8,5282560153,56,Center,5282560163,1,,5282560161,213,1.98,5282560155,140,80.1,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398621,528,49,2,58,42,spi3g782q7m4evjxn1sv6cfa,1,22.7,24.3,2024-10-12T14:03:36.242Z,2024-10-12T14:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398865,529,1,2,58,46,spi3g782q7m4evjxn1sv6cfa,1,41.4,8.2,2024-10-12T14:03:39.521Z,2024-10-12T14:03:54Z,5282561437,212,26.6,5282561439,213,6.27,5282561431,56,Right,5282561433,140,66.7,5282561435,141,7.6,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398813,537,83,2,58,57,5rurqie3qt1qav9ir5mkqinn,0,9,80.8,2024-10-12T14:03:50.970Z,2024-10-12T14:04:04Z,5282561485,399,27oce8op8b7a6fmyp8utoz5gq,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398871,530,1,2,59,1,spi3g782q7m4evjxn1sv6cfa,1,89.2,8.8,2024-10-12T14:03:54.641Z,2024-10-12T14:03:57Z,5282561475,212,19.7,5282561471,140,70.4,5282561473,141,8.5,5282561477,213,3.15,5282561469,56,Right,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398915,531,1,2,59,3,spi3g782q7m4evjxn1sv6cfa,1,70.1,8.3,2024-10-12T14:03:57.281Z,2024-10-12T14:04:01Z,5282561681,56,Center,5282561683,140,75.2,5282561687,212,13.5,5282561689,213,1.16,5282561685,141,26.5,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398895,538,83,2,59,6,5rurqie3qt1qav9ir5mkqinn,0,19.1,65.8,2024-10-12T14:03:59.818Z,2024-10-12T14:04:01Z,5282561715,399,9n2d2dv38kp2exb7z3xh2ykiy,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398917,532,1,2,59,7,spi3g782q7m4evjxn1sv6cfa,1,74.9,26.4,2024-10-12T14:04:01.073Z,2024-10-12T14:04:04Z,5282561701,213,3.14,5282561693,56,Center,5282561695,140,55.2,5282561697,141,26.4,5282561699,212,20.7,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733398979,533,1,2,59,10,spi3g782q7m4evjxn1sv6cfa,1,55,28.9,2024-10-12T14:04:04.225Z,2024-10-12T14:04:07Z,5282561997,213,1.75,5282561993,141,60.5,5282561991,140,51.2,5282561989,56,Center,5282561995,212,21.9,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733399043,534,1,2,59,13,spi3g782q7m4evjxn1sv6cfa,1,51.2,60.5,2024-10-12T14:04:07.009Z,2024-10-12T14:04:11Z,5282562321,141,38.9,5282562319,140,53.2,5282562325,213,4.85,5282562323,212,14.8,5282562317,56,Center,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733399065,535,1,2,59,18,spi3g782q7m4evjxn1sv6cfa,1,54,42.2,2024-10-12T14:04:11.377Z,2024-10-12T14:04:13Z,5282562407,56,Center,5282562409,140,58.6,5282562413,212,13.0,5282562415,213,5.09,5282562411,141,24.4,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733399127,536,1,2,59,19,spi3g782q7m4evjxn1sv6cfa,1,58.6,24.4,2024-10-12T14:04:13.313Z,2024-10-12T14:04:18Z,5282562645,141,44.3,5282562643,140,48.9,5282562641,56,Back,5282562649,213,2.22,5282562647,212,16.9,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733399159,537,1,2,59,26,spi3g782q7m4evjxn1sv6cfa,0,49,40.5,2024-10-12T14:04:20.305Z,2024-10-12T14:04:27Z,5282562775,140,63.0,5282562773,56,Right,5282562779,212,31.8,5282562781,213,5.19,5282562777,141,0.0,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733399163,538,5,2,59,27,spi3g782q7m4evjxn1sv6cfa,0,63.2,-0.6,2024-10-12T14:04:21.067Z,2024-10-12T14:43:26Z,5282562807,233,539,5282562799,56,Right,5282562801,347,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
